BR00120270,BR00120271,BR00120272,BR00120273,BR00120274,BR00120275,BR00120276,BR00120277,70_featnum,71_featnum,72_featnum,73_featnum,74_featnum,75_featnum,76_featnum,77_featnum,Mean,Median,Standard deviation,Dropout,Remaining,n_columns
0.4444444444444444,0.5,0.5111111111111111,0.4666666666666667,0.4888888888888889,0.5111111111111111,0.45555555555555555,0.4888888888888889,106.0,103.0,114.0,106.0,105.0,107.0,107.0,108.0,0.4833333333333333,0.4888888888888889,0.023570226039551577,(),"['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",795.0
0.4888888888888889,0.5,0.5,0.5111111111111111,0.4666666666666667,0.5111111111111111,0.45555555555555555,0.4888888888888889,96.0,92.0,103.0,94.0,94.0,95.0,96.0,97.0,0.49027777777777776,0.49444444444444446,0.01878854063676205,"('Granularity',)","['AreaShape', 'Correlation', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",747.0
0.43333333333333335,0.45555555555555555,0.45555555555555555,0.45555555555555555,0.4222222222222222,0.4444444444444444,0.4222222222222222,0.4111111111111111,47.0,47.0,49.0,46.0,47.0,48.0,45.0,44.0,0.4375,0.4388888888888889,0.016608695476529718,"('Correlation',)","['AreaShape', 'Granularity', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",591.0
0.35555555555555557,0.4222222222222222,0.36666666666666664,0.37777777777777777,0.3888888888888889,0.36666666666666664,0.3,0.35555555555555557,92.0,93.0,101.0,94.0,94.0,95.0,96.0,97.0,0.36666666666666664,0.36666666666666664,0.032394177193585005,"('RadialDistribution',)","['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'Neighbors', 'Texture']",759.0
0.4444444444444444,0.4888888888888889,0.5,0.45555555555555555,0.4888888888888889,0.5111111111111111,0.45555555555555555,0.4888888888888889,106.0,103.0,114.0,106.0,105.0,107.0,107.0,108.0,0.47916666666666663,0.4888888888888889,0.022523992694759517,"('Neighbors',)","['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'RadialDistribution', 'Texture']",795.0
0.4444444444444444,0.4888888888888889,0.5111111111111111,0.45555555555555555,0.4888888888888889,0.5222222222222223,0.45555555555555555,0.4888888888888889,106.0,103.0,114.0,106.0,105.0,107.0,107.0,108.0,0.4819444444444444,0.4888888888888889,0.026020824993326665,"('AreaShape',)","['Correlation', 'Granularity', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",795.0
0.43333333333333335,0.5222222222222223,0.4888888888888889,0.4777777777777778,0.5,0.5111111111111111,0.4444444444444444,0.4777777777777778,103.0,99.0,109.0,101.0,100.0,104.0,104.0,105.0,0.48194444444444445,0.48333333333333334,0.028834082627814853,"('Intensity',)","['AreaShape', 'Correlation', 'Granularity', 'Neighbors', 'RadialDistribution', 'Texture']",732.0
0.45555555555555555,0.4666666666666667,0.4888888888888889,0.45555555555555555,0.4666666666666667,0.4777777777777778,0.45555555555555555,0.4777777777777778,89.0,90.0,96.0,91.0,90.0,93.0,93.0,91.0,0.46805555555555556,0.4666666666666667,0.011702985796078279,"('Texture',)","['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'Neighbors', 'RadialDistribution']",327.0
0.4444444444444444,0.4444444444444444,0.4777777777777778,0.4666666666666667,0.37777777777777777,0.4666666666666667,0.4444444444444444,0.4222222222222222,45.0,44.0,47.0,44.0,43.0,44.0,42.0,42.0,0.44305555555555554,0.4444444444444444,0.029626012510696593,"('Correlation', 'Texture')","['AreaShape', 'Granularity', 'Intensity', 'Neighbors', 'RadialDistribution']",159.0
0.37777777777777777,0.4111111111111111,0.34444444444444444,0.35555555555555557,0.36666666666666664,0.34444444444444444,0.35555555555555557,0.37777777777777777,90.0,87.0,97.0,89.0,89.0,92.0,94.0,94.0,0.3666666666666667,0.3611111111111111,0.020786985482077445,"('Intensity', 'RadialDistribution')","['AreaShape', 'Correlation', 'Granularity', 'Neighbors', 'Texture']",696.0
0.35555555555555557,0.4222222222222222,0.36666666666666664,0.37777777777777777,0.3888888888888889,0.37777777777777777,0.3,0.35555555555555557,92.0,93.0,101.0,94.0,94.0,95.0,96.0,97.0,0.3680555555555555,0.37222222222222223,0.0326019294286264,"('AreaShape', 'RadialDistribution')","['Correlation', 'Granularity', 'Intensity', 'Neighbors', 'Texture']",759.0
0.23333333333333334,0.28888888888888886,0.28888888888888886,0.26666666666666666,0.28888888888888886,0.2777777777777778,0.2111111111111111,0.28888888888888886,34.0,36.0,36.0,35.0,36.0,36.0,35.0,33.0,0.26805555555555555,0.2833333333333333,0.02801977916921112,"('Correlation', 'RadialDistribution')","['AreaShape', 'Granularity', 'Intensity', 'Neighbors', 'Texture']",555.0
0.4888888888888889,0.5,0.5,0.5,0.4444444444444444,0.5111111111111111,0.45555555555555555,0.5,96.0,92.0,103.0,94.0,94.0,95.0,96.0,97.0,0.4875,0.5,0.022523992694759524,"('Granularity', 'Neighbors')","['AreaShape', 'Correlation', 'Intensity', 'RadialDistribution', 'Texture']",747.0
0.4888888888888889,0.5222222222222223,0.5333333333333333,0.5,0.4888888888888889,0.5,0.4888888888888889,0.4666666666666667,93.0,87.0,98.0,91.0,89.0,92.0,93.0,94.0,0.4986111111111111,0.49444444444444446,0.019592688860647064,"('Granularity', 'Intensity')","['AreaShape', 'Correlation', 'Neighbors', 'RadialDistribution', 'Texture']",684.0
0.34444444444444444,0.3888888888888889,0.35555555555555557,0.3111111111111111,0.35555555555555557,0.34444444444444444,0.28888888888888886,0.34444444444444444,76.0,79.0,83.0,79.0,78.0,80.0,81.0,79.0,0.3416666666666667,0.34444444444444444,0.028191365458589506,"('RadialDistribution', 'Texture')","['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'Neighbors']",291.0
0.5,0.4777777777777778,0.5111111111111111,0.4666666666666667,0.45555555555555555,0.4666666666666667,0.4666666666666667,0.5111111111111111,79.0,78.0,84.0,80.0,79.0,81.0,81.0,80.0,0.48194444444444445,0.4722222222222222,0.02074053405981676,"('Granularity', 'Texture')","['AreaShape', 'Correlation', 'Intensity', 'Neighbors', 'RadialDistribution']",279.0
0.45555555555555555,0.4666666666666667,0.4888888888888889,0.45555555555555555,0.4666666666666667,0.4777777777777778,0.45555555555555555,0.4777777777777778,89.0,90.0,96.0,91.0,90.0,93.0,93.0,91.0,0.46805555555555556,0.4666666666666667,0.011702985796078279,"('Neighbors', 'Texture')","['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'RadialDistribution']",327.0
0.43333333333333335,0.45555555555555555,0.45555555555555555,0.4666666666666667,0.4222222222222222,0.45555555555555555,0.4222222222222222,0.4111111111111111,47.0,47.0,49.0,46.0,47.0,48.0,45.0,44.0,0.44027777777777777,0.4444444444444444,0.019194826334840633,"('AreaShape', 'Correlation')","['Granularity', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",591.0
0.43333333333333335,0.5222222222222223,0.4888888888888889,0.4777777777777778,0.4888888888888889,0.5111111111111111,0.4444444444444444,0.4777777777777778,103.0,99.0,109.0,101.0,100.0,104.0,104.0,105.0,0.48055555555555557,0.48333333333333334,0.0281913654585895,"('Intensity', 'Neighbors')","['AreaShape', 'Correlation', 'Granularity', 'RadialDistribution', 'Texture']",732.0
0.4444444444444444,0.4888888888888889,0.5111111111111111,0.45555555555555555,0.4888888888888889,0.5111111111111111,0.45555555555555555,0.4888888888888889,106.0,103.0,114.0,106.0,105.0,107.0,107.0,108.0,0.4805555555555555,0.4888888888888889,0.0240562612162344,"('AreaShape', 'Neighbors')","['Correlation', 'Granularity', 'Intensity', 'RadialDistribution', 'Texture']",795.0
0.35555555555555557,0.4222222222222222,0.36666666666666664,0.37777777777777777,0.3888888888888889,0.37777777777777777,0.3,0.35555555555555557,92.0,93.0,101.0,94.0,94.0,95.0,96.0,97.0,0.3680555555555555,0.37222222222222223,0.0326019294286264,"('Neighbors', 'RadialDistribution')","['AreaShape', 'Correlation', 'Granularity', 'Intensity', 'Texture']",759.0
0.43333333333333335,0.5222222222222223,0.4888888888888889,0.4777777777777778,0.4888888888888889,0.5111111111111111,0.43333333333333335,0.4777777777777778,103.0,99.0,109.0,101.0,100.0,104.0,104.0,105.0,0.4791666666666667,0.48333333333333334,0.030142408908625976,"('AreaShape', 'Intensity')","['Correlation', 'Granularity', 'Neighbors', 'RadialDistribution', 'Texture']",732.0
0.43333333333333335,0.4666666666666667,0.45555555555555555,0.4666666666666667,0.43333333333333335,0.45555555555555555,0.4222222222222222,0.4111111111111111,47.0,47.0,49.0,46.0,47.0,48.0,45.0,44.0,0.44305555555555554,0.4444444444444444,0.019592688860647064,"('Correlation', 'Neighbors')","['AreaShape', 'Granularity', 'Intensity', 'RadialDistribution', 'Texture']",591.0
0.35555555555555557,0.4444444444444444,0.37777777777777777,0.34444444444444444,0.36666666666666664,0.36666666666666664,0.35555555555555557,0.36666666666666664,82.0,82.0,90.0,81.0,83.0,83.0,84.0,86.0,0.37222222222222223,0.36666666666666664,0.02886751345948128,"('Granularity', 'RadialDistribution')","['AreaShape', 'Correlation', 'Intensity', 'Neighbors', 'Texture']",711.0
0.4444444444444444,0.43333333333333335,0.45555555555555555,0.45555555555555555,0.4666666666666667,0.4777777777777778,0.4222222222222222,0.4444444444444444,42.0,42.0,44.0,41.0,43.0,44.0,42.0,41.0,0.44999999999999996,0.44999999999999996,0.01666666666666667,"('Correlation', 'Intensity')","['AreaShape', 'Granularity', 'Neighbors', 'RadialDistribution', 'Texture']",528.0
0.4888888888888889,0.5,0.5,0.5,0.45555555555555555,0.5111111111111111,0.45555555555555555,0.5,96.0,92.0,103.0,94.0,94.0,95.0,96.0,97.0,0.4888888888888889,0.5,0.020030840419244383,"('AreaShape', 'Granularity')","['Correlation', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",747.0
0.5111111111111111,0.5111111111111111,0.4777777777777778,0.4777777777777778,0.4111111111111111,0.4111111111111111,0.4444444444444444,0.37777777777777777,37.0,35.0,36.0,35.0,36.0,36.0,33.0,33.0,0.4527777777777778,0.46111111111111114,0.04639803635691685,"('Correlation', 'Granularity')","['AreaShape', 'Intensity', 'Neighbors', 'RadialDistribution', 'Texture']",543.0
0.4666666666666667,0.4777777777777778,0.5,0.4444444444444444,0.5,0.5111111111111111,0.45555555555555555,0.4666666666666667,85.0,83.0,89.0,85.0,85.0,89.0,89.0,88.0,0.47777777777777775,0.4722222222222222,0.02222222222222222,"('Intensity', 'Texture')","['AreaShape', 'Correlation', 'Granularity', 'Neighbors', 'RadialDistribution']",264.0
0.45555555555555555,0.4666666666666667,0.4888888888888889,0.45555555555555555,0.4777777777777778,0.4777777777777778,0.45555555555555555,0.4777777777777778,89.0,90.0,96.0,91.0,90.0,93.0,93.0,91.0,0.46944444444444444,0.4722222222222222,0.012108052620946321,"('AreaShape', 'Texture')","['Correlation', 'Granularity', 'Intensity', 'Neighbors', 'RadialDistribution']",327.0
0.5,0.5,0.5,0.45555555555555555,0.4,0.43333333333333335,0.4222222222222222,0.4,35.0,33.0,35.0,33.0,32.0,32.0,30.0,31.0,0.45138888888888884,0.4444444444444444,0.041177686334371084,"('Correlation', 'Granularity', 'Texture')","['AreaShape', 'Intensity', 'Neighbors', 'RadialDistribution']",111.0
0.34444444444444444,0.3888888888888889,0.35555555555555557,0.3111111111111111,0.35555555555555557,0.34444444444444444,0.28888888888888886,0.34444444444444444,76.0,79.0,83.0,79.0,78.0,80.0,81.0,79.0,0.3416666666666667,0.34444444444444444,0.028191365458589506,"('Neighbors', 'RadialDistribution', 'Texture')","['AreaShape', 'Correlation', 'Granularity', 'Intensity']",291.0
0.4444444444444444,0.4444444444444444,0.45555555555555555,0.4666666666666667,0.37777777777777777,0.4666666666666667,0.4444444444444444,0.4222222222222222,45.0,44.0,47.0,44.0,43.0,44.0,42.0,42.0,0.44027777777777777,0.4444444444444444,0.027181091376084623,"('Correlation', 'Neighbors', 'Texture')","['AreaShape', 'Granularity', 'Intensity', 'RadialDistribution']",159.0
0.5,0.4666666666666667,0.5111111111111111,0.4666666666666667,0.45555555555555555,0.45555555555555555,0.4666666666666667,0.5111111111111111,79.0,78.0,84.0,80.0,79.0,81.0,81.0,80.0,0.47916666666666663,0.4666666666666667,0.022523992694759506,"('AreaShape', 'Granularity', 'Texture')","['Correlation', 'Intensity', 'Neighbors', 'RadialDistribution']",279.0
0.3333333333333333,0.37777777777777777,0.28888888888888886,0.36666666666666664,0.26666666666666666,0.2777777777777778,0.25555555555555554,0.28888888888888886,24.0,24.0,23.0,23.0,24.0,23.0,22.0,22.0,0.30694444444444446,0.28888888888888886,0.04336804165554443,"('Correlation', 'Granularity', 'RadialDistribution')","['AreaShape', 'Intensity', 'Neighbors', 'Texture']",507.0
0.23333333333333334,0.28888888888888886,0.28888888888888886,0.26666666666666666,0.28888888888888886,0.28888888888888886,0.2111111111111111,0.3,34.0,36.0,36.0,35.0,36.0,36.0,35.0,33.0,0.2708333333333333,0.28888888888888886,0.02988532609909723,"('Correlation', 'Neighbors', 'RadialDistribution')","['AreaShape', 'Granularity', 'Intensity', 'Texture']",555.0
0.43333333333333335,0.5222222222222223,0.4888888888888889,0.4777777777777778,0.4888888888888889,0.5111111111111111,0.43333333333333335,0.4777777777777778,103.0,99.0,109.0,101.0,100.0,104.0,104.0,105.0,0.4791666666666667,0.48333333333333334,0.030142408908625976,"('AreaShape', 'Intensity', 'Neighbors')","['Correlation', 'Granularity', 'RadialDistribution', 'Texture']",732.0
0.34444444444444444,0.3888888888888889,0.35555555555555557,0.3111111111111111,0.35555555555555557,0.34444444444444444,0.28888888888888886,0.34444444444444444,76.0,79.0,83.0,79.0,78.0,80.0,81.0,79.0,0.3416666666666667,0.34444444444444444,0.028191365458589506,"('AreaShape', 'RadialDistribution', 'Texture')","['Correlation', 'Granularity', 'Intensity', 'Neighbors']",291.0
